"cond" "lambda1" "lambda2" "lambda3" "alpha2" "n" "lv.est.m1" "lv.se.m1" "lv.cill" "lv.ciul" "lv.cov" "lv.cfi.est" "lv.rmsea.m1" "lv.ncp.th" "lv.pow.th" "lv.pow.cal" "anova.1.est" "anova.1.se" "anova.1.cill" "anova.1.ciul" "anova.1.cov" "anova.1.est.th" "anova.1.pow.th" "anova.1.pow.cal" "anova.2.est" "anova.2.se" "anova.2.cill" "anova.2.ciul" "anova.2.cov" "anova.2.est.th" "anova.2.pow.th" "anova.2.pow.cal" "anova.3.est" "anova.3.se" "anova.3.cill" "anova.3.ciul" "anova.3.cov" "anova.3.est.th" "anova.3.pow.th" "anova.3.pow.cal" "sanova.est" "sanova.se" "sanova.cill" "sanova.ciul" "sanova.cov" "sanova.est.th" "sanova.pow.th" "sanova.pow.cal" "manova.est" "manova.se" "manova.cill" "manova.ciul" "manova.cov" "manova.est.th" "manova.pow.th" "manova.pow.cal" "manova.wilks.th" "manova.wilks.cal" "manova.pillai.th" "manova.pillai.cal" "lv.l1.est.m1" "lv.l1.se.m1" "lv.l2.est.m1" "lv.l2.se.m1" "lv.l3.est.m1" "lv.l3.se.m1" "lv.r1.est.m1" "lv.r1.se.m1" "lv.r2.est.m1" "lv.r2.se.m1" "lv.r3.est.m1" "lv.r3.se.m1" "lv.r4.est.m1" "lv.r4.se.m1" "lv.r5.est.m1" "lv.r5.se.m1" "lv.r6.est.m1" "lv.r6.se.m1" "lv.rlv2.est.m1" "lv.rlv2.se.m1" "lv.i1.est.m1" "lv.i1.se.m1" "lv.i2.est.m1" "lv.i2.se.m1" "lv.i3.est.m1" "lv.i3.se.m1" "lv.chi.m1" "lv.iter.m1" "count.conv"
11 0.1 0.1 0.3 0 25 -8159716.81615563 3.30454417193433 120.989059051079 133.942634175705 0.935656836461126 0.611359623396071 0.0230131380839032 0.0000000000000111022302462516 0.0500000000000012 0.0972972972972973 0.00311510766176443 0.29028465502156 -0.565842816180493 0.572073031504022 0.947 0 0.05 0.053 0.013391222459576 0.290235796923847 -0.555470939511164 0.582253384430316 0.962 0 0.05 0.042 0.00265212771451409 0.290293815170909 -0.566323750020468 0.571628005449496 0.95 0 0.05 0.059 0.0107229931282589 0.290215238489186 -0.558098874310545 0.579544860567062 0.954 0 0.05 0.049 0.0701135972853493 0.2888436585862 -0.496019973543603 0.636247168114301 1 0 0.0499999999999999 0.061 1 0.937464972489723 0 0.0625350275102772 2.38314321545783 1.63166410617421 0.4300921482067 1.19821481665901 0.0209128702162637 0.911145791265853 -82.4416078287485 17.8449579511393 -91.4465810679414 13.4456653641259 -104.414319328521 10.184756042144 -1197.20841079926 15.6329943224504 -3605.29720845152 8.85585026809147 1110.76516704951 8.87589151513108 -33875490504713336 34.7270114343795 0.00741803494392379 0.165864890573819 -0.000579868680462999 0.165857518697842 -0.00675610065885152 0.166205985775275 2.61599387463747 2062.91 0.746
12 0.1 0.1 0.3 0 50 310398.092229627 6.7646062111782 -24.1893160454968 2.3274530415136 0.952261306532663 0.582832446536911 0.0158673658107206 0.0000000000000222044604925031 0.0500000000000025 0.0946372239747634 -0.000448832841173214 0.20254082927499 -0.397428858220154 0.396531192537808 0.957 0 0.0500000000000004 0.045 -0.00803546372314057 0.202540470164551 -0.40501478524566 0.388943857799379 0.955 0 0.0500000000000004 0.047 0.0119739950862538 0.202540204652261 -0.385004806032178 0.408952796204685 0.958 0 0.0500000000000004 0.046 0.00147717044277256 0.20251848365354 -0.395459057518165 0.39841339840371 0.961 0 0.0500000000000004 0.04 0.0309189830108778 0.202051195142971 -0.365101359469345 0.426939325491101 1 0 0.0499999999999998 0.05 1 0.970580686660884 0 0.0294193133391163 1.98789665948309 1.38531790833492 0.611518320694015 1.0232340063341 0.852468493216309 1.0742968316168 -70.5210884513282 17.5791235713303 -99.7202505860647 12.2428011896995 -74.1941530925889 11.6367414504281 -277.077927359312 17.7359915295744 55.0583159380198 12.6031814155742 -900.140808798891 17.1716507390258 -134948467657252 22.5229857592086 -0.000050475908481529 0.120013197902203 0.00374711991212787 0.119521295101107 -0.00283978383843786 0.11783098331781 2.62873143924845 2173.295 0.796
13 0.1 0.1 0.3 0 75 6365290.76668755 0.630987970425804 2.97312393860469 5.44655133202987 0.951040391676867 0.617818203806278 0.0133022745241755 0.000000000000266453525910038 0.0500000000000305 0.108220603537981 0.00100040688915876 0.164664463370058 -0.321741941316155 0.323742755094472 0.95 0 0.0500000000000002 0.052 -0.00252114192217998 0.164686256727917 -0.325306205108897 0.320263921264537 0.944 0 0.0500000000000002 0.056 0.0110734461050215 0.164669910711268 -0.311679578889064 0.333826471099107 0.956 0 0.0500000000000002 0.045 0.00516256521025221 0.164668045347067 -0.317586803669999 0.327911934090503 0.96 0 0.0500000000000002 0.04 0.0203479524544063 0.164406199567155 -0.301888198697217 0.342584103606029 1 0 0.0500000000000005 0.039 1 0.980313376088306 0 0.0196866239116938 2.10823988110648 1.32498371144535 0.199724145717368 0.81180306770352 0.726529284242061 1.6267393745582 -62.459407743711 13.6570734057995 -77.6137159019194 11.80270214188 -58.1872351853592 14.6518277983511 -380.259653903604 14.9956999214525 -89.1195960393224 11.2458394350986 -367.517172332311 17.4022995820207 45159307759353784 11.9428690742699 0.000303233739150607 0.0975509589786683 0.0028235548108224 0.0985460519147366 -0.00262491918561423 0.0964756431442104 2.6819573995689 2271.83 0.817
14 0.1 0.1 0.3 0 100 -48300.7918124802 1.30022620453833 -32.3239248815365 -27.2271318162357 0.941391941391941 0.612754027870613 0.0120657542288334 0.000000000000177635683940025 0.0500000000000203 0.105318039624609 0.00199895007428952 0.142295110936889 -0.276899467362013 0.280897367510592 0.963 0 0.0500000000000009 0.037 -0.00585157124026018 0.142326849657047 -0.284812196568073 0.273109054087553 0.946 0 0.0500000000000009 0.055 -0.0066667717377013 0.142321783597908 -0.285617467589602 0.272283924114199 0.947 0 0.0500000000000009 0.053 -0.00590646593333819 0.142325953520631 -0.284865334833776 0.273052402967099 0.942 0 0.0500000000000009 0.059 0.015524989604433 0.142137522915454 -0.263064555309858 0.294114534518723 1 0 0.0499999999999996 0.048 1 0.98487372605289 0 0.0151262739471098 1.85885929916709 1.47653799672066 0.392811324992929 1.34442798909465 -0.0186981397577844 0.970245981108856 -51.1572438820982 17.1566280452958 -60.4382044758308 12.3054500640311 -70.1241923802936 12.3810090862547 -896.720467345241 17.0567517165166 -91.5702327346837 13.82130536847 -363.083678843487 19.5922356814033 166005789403.246 15.9309779547949 -0.000120367204307695 0.0844670511619566 -0.00247055592702893 0.0842191106312519 -0.000893994198366564 0.0853647680540238 2.72337224333471 2242.996 0.819
15 0.1 0.1 0.3 0 150 -6808.89525146027 0.550928589161018 25.8817967779751 28.0413971635932 0.944711538461538 0.595008057848088 0.00866243939935339 0.000000000000133226762955019 0.0500000000000151 0.102941176470588 0.00270721284010894 0.115960419960815 -0.224575210283088 0.229989635963306 0.948 0 0.0500000000000003 0.052 -0.00257145825196758 0.115950188977181 -0.229833828647242 0.224690912143307 0.95 0 0.0500000000000003 0.05 0.000164254195254725 0.115948369201413 -0.227094549439515 0.227423057830024 0.959 0 0.0500000000000003 0.044 0.00016104502707802 0.115958113732454 -0.227116857888531 0.227438947942687 0.954 0 0.0500000000000003 0.048 0.0100273031203061 0.115858102417333 -0.217054577617666 0.237109183858278 1 0 0.0499999999999998 0.046 1 0.990135338580031 0 0.00986466141996859 1.79766240677212 0.926530057041408 0.632302188963986 1.06269936934768 0.668377353764129 1.42290989147031 -40.8331380945828 11.4861533314886 -40.7940617338566 11.6365663058097 -62.617374541963 14.9504755911717 -294.766987180793 10.7180687640099 -227.32808156849 11.7695981731981 -268.522282734924 15.1543003284144 1842317709129.77 9.31956762557368 0.000412648044468745 0.0694867372981667 0.00140835062563355 0.0689827966311408 -0.00148495085571635 0.0698724224484868 2.59640506137583 2202.782 0.832
16 0.1 0.1 0.3 0 200 50672.0836052119 0.540644274045777 -24.7663510994339 -22.6470644882789 0.940898345153664 0.640435291156069 0.00818614843226055 0 0.0499999999999999 0.107142857142857 0.000115950407837667 0.100311184024898 -0.196493970280962 0.196725871096638 0.956 0 0.0500000000000012 0.045 -0.0023026263597651 0.100311053343215 -0.198912290912467 0.194307038192937 0.964 0 0.0500000000000012 0.038 -0.0027311685307157 0.100317327021385 -0.19935312949263 0.193890792431199 0.945 0 0.0500000000000012 0.056 -0.00299627204974414 0.100313075024493 -0.19960989909775 0.193617354998261 0.96 0 0.0500000000000012 0.04 0.00748414999236058 0.100251494457341 -0.189008779144028 0.20397707912875 1 0 0.0500000000000005 0.038 1 0.992602350848848 0 0.00739764915115153 1.53458879553492 1.35163690284175 0.708960333949624 1.0091654755308 0.52350767518791 1.4690608549284 -37.0043988890321 13.2734904940014 -44.8326740206224 9.56358729710571 -35.3159416546025 12.9877071936772 -227.432466348545 12.4880821613397 -285.96944165594 12.130870610907 -475.47896200528 14.0051372400966 -6012952073998.48 12.9884451531747 -0.00227276138011202 0.0603224757049727 -0.0010456801699039 0.0597387527436112 -0.00037548268140439 0.0606315047904495 2.71361706477785 2026.776 0.846
17 0.1 0.1 0.3 0 250 -59827.7081627149 3.42897960138604 -138.070947949322 -124.629594904443 0.946107784431138 0.610170945966256 0.00870305196373734 0.000000000000111022302462516 0.0500000000000127 0.0986358866736621 0.00191291498294546 0.0896647564544268 -0.173830007667731 0.177655837633622 0.958 0 0.0499999999999998 0.042 -0.00277977119569099 0.0896660895127894 -0.178525306640758 0.172965764249376 0.952 0 0.0499999999999998 0.048 0.00640209179172702 0.0896689277760241 -0.16934900664928 0.182153190232734 0.945 0 0.0499999999999998 0.055 0.00310552213031223 0.0896666093566686 -0.172641032208758 0.178852076469383 0.945 0 0.0499999999999998 0.055 0.00598118782065886 0.0896224678673531 -0.169678849199353 0.181641224840671 1 0 0.0500000000000007 0.04 1 0.994075841189981 0 0.00592415881001929 1.64446951698053 1.31727373323517 0.043040436058649 0.579108778177597 0.647557734097372 1.88842448051516 -41.194151093477 13.6177965473897 -30.5188873430559 6.02985300467883 -40.4422278074952 15.097852634298 -253.386165989219 15.6594525494552 -18.5582696700022 7.66310802107189 80.8420035695818 12.7380690402815 -5187142708950.82 22.363440222612 -0.00269782629171309 0.0543285966316412 0.00228307163555117 0.0533016149006915 -0.00308221142068044 0.054064427948657 2.81010936357131 2117.031 0.835
18 0.1 0.1 0.3 0 300 85894.6292899229 2.05147261133062 112.049906252561 120.091531119519 0.941605839416058 0.595695906381849 0.008081079852327 0.000000000000932587340685131 0.0500000000001067 0.101159114857745 -0.00462818200358169 0.0818200473315927 -0.164995474773503 0.15573911076634 0.95 0 0.0499999999999996 0.052 -0.00295909616956168 0.0818205565614403 -0.163327387029985 0.157409194690861 0.946 0 0.0499999999999996 0.054 0.000491239329226457 0.0818230151223562 -0.159881870310592 0.160864348969045 0.941 0 0.0499999999999996 0.059 -0.00408201574918682 0.0818226756979729 -0.164454460117214 0.15629042861884 0.934 0 0.0499999999999996 0.066 0.00518234784465774 0.081786316270797 -0.155118832046104 0.16548352773542 1 0 0.0500000000000015 0.057 1 0.99486276564042 0 0.00513723435958022 1.60235365473274 1.22364675831283 0.168477524562921 1.29709403603907 10.4850357337901 0.958769859648745 -28.5112180031662 14.1277995502923 -47.6157625458667 11.6632851055225 -40.3152450546032 8.58616319552812 -257.670411385271 13.5107270642682 -221.259931084572 16.2647862793586 -413.701813262666 9.49879984750858 -3890914345113974 18.1833302493989 0.00318854216758576 0.0492288085070244 0.00176899964928717 0.0486514530500465 -0.000503075369468757 0.0492923764526209 2.84894978927998 2152.886 0.822
19 0.1 0.1 0.3 0 400 -1657286.04945456 3.51076706388535 -27.6957937245071 -13.9338397178576 0.934807916181607 0.64546357257897 0.0064859105526671 0.00000000000035527136788005 0.0500000000000407 0.108672936259143 0.000941626754082184 0.0708205396644522 -0.137866630988244 0.139749884496409 0.949 0 0.05 0.051 0.000985495426862897 0.0708209113969056 -0.137823490911072 0.139794481764798 0.955 0 0.05 0.046 0.00388822498806482 0.0708211083264902 -0.134921147331856 0.142697597307986 0.951 0 0.05 0.05 0.00323131937994786 0.0708217802699376 -0.13557936994913 0.142042008709026 0.943 0 0.05 0.058 0.00367381108456728 0.070799332964056 -0.135092881524983 0.142440503694117 1 0 0.0499999999999998 0.047 1 0.996348634165664 0 0.00365136583433605 1.23609993628504 1.69011338292873 -0.0613024570388612 1.60039631897806 1.05539185654008 2.0778852900783 -22.9343057943921 14.4666526428868 -21.0919968721114 11.1532565106966 -41.135643573287 15.5156668714915 -347.448746966043 10.7999917302337 -198.987008666629 10.512362480946 -130.598469428823 17.5175428727371 14173651665419314 18.4068537603622 -0.00120516662091528 0.042314469278919 0.000637968433757075 0.0418261813186529 0.00261419688087529 0.043395290942985 2.85730957160411 2063.363 0.859
20 0.1 0.1 0.3 0 500 -25055.1171295239 0.723249398803707 -56.8660937318223 -54.0310081848305 0.952941176470588 0.668007259088038 0.00681022363051425 0.000000000000222044604925031 0.0500000000000254 0.106806282722513 0.00412125427983459 0.0633239114868121 -0.119993612234317 0.128236120793986 0.957 0 0.0499999999999997 0.043 -0.00172986319357841 0.0633247085926928 -0.125846292035256 0.122386565648099 0.942 0 0.0499999999999997 0.058 0.00246440115448109 0.0633245658753323 -0.12165174796117 0.126580550270132 0.954 0 0.0499999999999997 0.046 0.00276874809802057 0.0633238875865625 -0.121346071571642 0.126883567767683 0.957 0 0.0499999999999997 0.043 0.00294579040088698 0.0633089523551278 -0.121139756215163 0.127031337016937 1 0 0.0499999999999982 0.052 1 0.997068878325244 0 0.00293112167475605 1.15039903425811 1.13503990009466 0.131925180020075 1.66836073512086 0.75022610416645 1.65538674491556 -22.3992580726982 9.43076038699805 -22.2986820485175 10.809216323261 -30.0261794507079 12.4795491790607 -238.731147228692 9.70008246247809 -124.572290559358 13.8523599236758 -504.659539072077 16.4682591056732 -4304162279397.02 13.7434694905129 -0.00139112512806531 0.0376923648193692 0.000306427341550642 0.0375412972977388 -0.00248919524070696 0.0385629233981788 2.95911211865308 2048.803 0.85
21 0.1 0.1 0.5 0 25 -48017179.3203295 1.86434283366487 1.99426494973578 9.30235456737278 0.938255033557047 0.62091084415498 0.0216674623440182 0.0000000000000222044604925031 0.0500000000000025 0.116052060737527 0.00352088231477217 0.290188637386283 -0.565248846962343 0.572290611591887 0.961 0 0.05 0.041 0.00854125189302482 0.290327967121035 -0.560501563664205 0.577584067450254 0.945 0 0.05 0.056 -0.0101342940592519 0.290236401641549 -0.578997641276687 0.558729053158183 0.946 0 0.05 0.056 0.000320921789880602 0.290248321992688 -0.568565789315787 0.569207632895548 0.949 0 0.05 0.056 0.0697353457152916 0.288834371026704 -0.496380021497048 0.635850712927631 1 0 0.0499999999999999 0.057 1 0.937533819244746 0 0.0624661807552542 2.525446586368 0.841066868891283 0.552582790984436 0.695029167782411 0.603372299087755 1.48836650075186 -105.636130082275 8.0471373930344 -95.2636537952548 8.32788994779697 -133.161574129729 17.5477448563624 -382.355934008489 8.46857347852228 -2959.62460468078 8.49767414719157 -92.0846475054167 14.1920001365648 3211739258469438464 32.6900161325431 0.00484984690066773 0.168290759108498 -0.00306083250857446 0.166129092030032 -0.000330356185917676 0.165616983292005 2.60295706432361 2155.694 0.745
22 0.1 0.1 0.5 0 50 -1279981.50053019 3.26230563812156 -44.1853038025318 -31.3973006879714 0.936010037641154 0.645114877762748 0.0167464555440876 0 0.0499999999999999 0.115745568300313 0.00229900853704052 0.202563706954624 -0.394725857094023 0.399323874168104 0.952 0 0.0500000000000004 0.049 -0.00533866347646596 0.202575262938584 -0.40238617883609 0.391708851883158 0.949 0 0.0500000000000004 0.055 -0.00363839793343626 0.202560827084315 -0.400657619018694 0.393380823151822 0.951 0 0.0500000000000004 0.051 -0.00475466933994355 0.202562058152389 -0.401776303318625 0.392266964638738 0.954 0 0.0500000000000004 0.048 0.0325455452655257 0.202053746141366 -0.363479797171552 0.428570887702603 1 0 0.0499999999999998 0.043 1 0.969122668598935 0 0.0308773314010651 2.05260887326226 1.86019581087695 0.99728054659624 1.14681707284072 0.930005142395211 1.10719649714499 -72.1438412834642 18.7861527434377 -86.296219214965 13.9777506076082 -94.2759540656788 14.9487458496499 -518.121862570602 19.9286860477751 -415.171142837938 12.2992713001852 -145.694607168342 12.5377917123105 -5399152225142066 20.7823701755848 -0.00327364009040021 0.118752096340631 0.000325854200474416 0.118271569869026 -0.000660259864099415 0.120506730371323 2.74020453339676 2363.059 0.797
23 0.1 0.1 0.5 0 75 -14180.4172850649 0.792262958214529 152.29923882184 155.404852550611 0.93780487804878 0.635226265132541 0.0144967956242289 0.000000000000299760216648792 0.0500000000000342 0.114649681528662 -0.000243303467696859 0.164689510211311 -0.323034743481866 0.322548136546472 0.945 0 0.0500000000000002 0.057 0.00253394027100578 0.164696610464791 -0.320271416239986 0.325339296781997 0.939 0 0.0500000000000002 0.062 0.00398121802581252 0.16467612532539 -0.318783987611952 0.326746423663577 0.951 0 0.0500000000000002 0.049 0.00357117680340565 0.164685780608895 -0.319212953190028 0.326355306796839 0.944 0 0.0500000000000002 0.058 0.0213474010019568 0.164407089379761 -0.300890494182376 0.343585296186289 1 0 0.0500000000000005 0.063 1 0.979393702818272 0 0.0206062971817277 1.43935432642543 1.70655845735152 0.115668838638706 0.771216502905117 1.09430039192151 1.12472503387063 -44.3221230882751 15.9590404311513 -66.7647940188634 8.58632955987171 -81.1934202045514 10.7895647168244 -115.74242844028 15.9253660355531 -606.856431178942 8.64254848815772 -257.253987451662 13.978724161319 161789704229.587 14.2817608648155 0.0059153561639111 0.0973351046989177 -0.00267333534778542 0.097551154327164 -0.00124264491632515 0.0990145402642779 2.72935590680334 2026.281 0.82
24 0.1 0.1 0.5 0 100 -39173774.7048577 7.73269870319371 -53.4390518544984 -23.1274299313799 0.93855421686747 0.636809193204221 0.012469254867474 0.000000000000843769498715119 0.0500000000000966 0.113897596656217 -0.00565062282842578 0.142308298295413 -0.284574887487436 0.273273641830584 0.95 0 0.0500000000000009 0.05 -0.0114934853155221 0.142318134523043 -0.290437028980686 0.267450058349642 0.949 0 0.0500000000000009 0.051 0.00469364371210876 0.142323979052556 -0.274261355230901 0.283648642655118 0.949 0 0.0500000000000009 0.052 -0.00668597330278245 0.142317883750164 -0.285629025453104 0.272257078847539 0.95 0 0.0500000000000009 0.052 0.015604590879686 0.142137588282674 -0.262985082154355 0.294194263913727 1 0 0.0499999999999996 0.058 1 0.984800658281662 0 0.0151993417183377 1.66465095658672 1.10505997812135 0.0929078125260238 1.34724581850634 1.1571749762593 2.27562752181093 -41.2561074882993 11.0835892732155 -66.7897966690665 13.2637647901736 -65.3115690548141 21.141875890485 -475.006430456356 15.0831612041961 -528.122728612931 18.1902750589611 -194.47249602916 26.1561015909878 842904591209271552 10.2321820771563 0.00184320627925232 0.0837280472198821 0.00349765629011533 0.0850988416583484 -0.0039178243605402 0.0859229011403118 2.79045605636645 2168.677 0.83
25 0.1 0.1 0.5 0 150 -191885082.673557 1.34180856644621 9.09268873539665 14.3524816641604 0.928915662650602 0.6548888582025 0.0112025921598767 0.0000000000000666133814775094 0.0500000000000076 0.113423517169615 -0.00467687873870581 0.115963603835332 -0.231965542255956 0.222611784778545 0.94 0 0.0500000000000003 0.06 0.00187160615628169 0.115948057815692 -0.225386587162475 0.229129799475038 0.966 0 0.0500000000000003 0.035 0.0030394650122817 0.115957248390463 -0.224236741833025 0.230315671857589 0.949 0 0.0500000000000003 0.053 0.00018034044800879 0.115957689057711 -0.227096730105104 0.227457411001122 0.939 0 0.0500000000000003 0.061 0.01035123260546 0.115858211921798 -0.216730862761264 0.237433327972184 1 0 0.0499999999999998 0.054 1 0.989825844020607 0 0.0101741559793928 1.42552321534042 1.19505707502086 0.987888840824685 1.37784759656547 1.1010601412306 0.782982807572519 -40.483781674964 13.7239152843655 -43.112836579874 12.2725872304022 -56.0838201777412 10.3653945017873 -234.546029403105 11.8941727908761 -426.69561779717 18.4066880922371 -605.792700291123 9.71259930349325 73542764133516197898 21.606237899957 0.000930143850294513 0.0689932081875358 0.000305543284715974 0.0682387539660199 -0.000724352400454348 0.0702611685730943 2.82326339617155 2198.414 0.83
26 0.1 0.1 0.5 0 200 1973.69466081516 1.00492395500202 -12.6100260048613 -8.67079648685024 0.959349593495935 0.662266676505579 0.010287329303967 0 0.0499999999999999 0.109603340292276 -0.00505397634575498 0.100307633942352 -0.201656938872765 0.191548986181255 0.964 0 0.0500000000000012 0.036 -0.00082500214719053 0.10031088038915 -0.197434327709925 0.195784323415544 0.95 0 0.0500000000000012 0.052 -0.00176555367673853 0.100320368935904 -0.19839347679111 0.194862369437633 0.938 0 0.0500000000000012 0.062 -0.00436502739688334 0.100314748231746 -0.200981933931106 0.192251879137339 0.956 0 0.0500000000000012 0.044 0.00745549661808381 0.100251502366692 -0.189037448020632 0.2039484412568 1 0 0.0500000000000005 0.038 1 0.992632199766831 0 0.007367800233169 1.13531531215506 1.14982161979895 0.0593092993366914 1.17985754412017 1.60630237261698 1.70647521665654 -31.5668648981142 12.0560805140384 -40.9856669661282 8.60398068906685 -62.991531288921 15.9577228317953 -205.266845914123 9.11709860405682 -232.353822463327 13.4364217426212 -146.951477383435 22.1811203576311 -9717366033.61701 14.2180056513607 0.00156181590354064 0.0588421118283469 0.000401230419614383 0.0586936301769164 -0.00192618395493332 0.0623019631186659 2.91249744194457 2172.369 0.861
27 0.1 0.1 0.5 0 250 -1715.38244128878 0.505015578608971 -14.9662237392898 -12.9865990478794 0.938799076212471 0.683699487411284 0.00990013834311818 0 0.0499999999999999 0.0992685475444096 -0.00342847054239348 0.0896663265986048 -0.179174470675659 0.172317529590872 0.962 0 0.0499999999999998 0.039 0.00263224252960627 0.0896694044528404 -0.173119790197961 0.178384275257174 0.946 0 0.0499999999999998 0.054 0.0038225421443039 0.0896694792224862 -0.171929637131769 0.179574721420377 0.94 0 0.0499999999999998 0.06 0.00166676391617304 0.0896687524458977 -0.174083990877786 0.177417518710132 0.949 0 0.0499999999999998 0.052 0.0062230739449662 0.0896225113779305 -0.169437048355778 0.18188319624571 1 0 0.0500000000000007 0.055 1 0.993841464687276 0 0.00615853531272387 1.42964396319635 1.86443957865678 0.574757184405617 1.01989674681016 1.33495556025723 1.64463975037017 -24.0431350930297 16.2591906719599 -30.1103357666456 9.3851409890036 -52.460852051431 14.041639463968 32.129611093878 15.291035082828 -344.96205247472 9.72368432937284 -53.0993300555432 18.0931003145324 9330569960.94308 16.8776155969232 -0.000313857378555219 0.053011261478942 -0.00136580116104756 0.0520262272517005 -0.00393218578691042 0.0555462340656001 3.02019067721474 2107.476 0.866
28 0.1 0.1 0.5 0 300 37904541.8732621 2.14574454245372 -8.48519890318003 -0.0740348567146993 0.937282229965157 0.698839926238837 0.0113087992849079 0.00000000000199840144432528 0.0500000000002289 0.110878661087866 -0.0000823316506186586 0.081820156766603 -0.160449838913161 0.160285175611923 0.947 0 0.0499999999999996 0.053 -0.00122761943709557 0.0818202478961359 -0.161595305313522 0.159140066439331 0.954 0 0.0499999999999996 0.046 -0.00120589233292247 0.0818193309205217 -0.161571780937145 0.1591599962713 0.953 0 0.0499999999999996 0.047 -0.00135698481877559 0.0818200092838645 -0.16172420301515 0.159010233377599 0.949 0 0.0499999999999996 0.051 0.00497311871681611 0.0817863023132914 -0.155328033817235 0.165274271250867 1 0 0.0500000000000015 0.056 1 0.995069324340046 0 0.00493067565995403 1.4685706713472 0.617183304066999 0.36761339475606 0.909599641151151 1.71196166897564 1.70237004163424 -25.8037989889203 7.31888491486324 -29.9700905141517 8.61676267868758 -50.1209622258509 13.9196728646529 -303.93623764285 8.16863719490672 -274.231132697352 9.33920438050737 -774.420647548751 17.8970961412545 2782106033863255040 13.2636685201938 -0.00031773187683432 0.0482052418971057 0.00331589130948922 0.0477214496509131 -0.000131095248551398 0.0505328616701302 3.26501412531792 2123.773 0.861
29 0.1 0.1 0.5 0 400 898.714744508764 0.328606138002048 77.4935030215797 78.7816154127453 0.952434881087203 0.73366534280229 0.00978572941896398 0.000000000000888178419700125 0.0500000000001016 0.109014675052411 -0.0036262700838707 0.0708200986364346 -0.142433663411282 0.135181123243541 0.959 0 0.05 0.042 0.00132629448239133 0.0708227236468155 -0.137486243865367 0.14013883283015 0.95 0 0.05 0.05 -0.000327418309741789 0.0708239205398454 -0.139142302567839 0.138487465948355 0.939 0 0.05 0.061 -0.00153392907029696 0.0708222856247838 -0.140345608894873 0.137277750754279 0.946 0 0.05 0.055 0.00390798011919314 0.0707993479096661 -0.134858741783752 0.142674702022139 1 0 0.0499999999999998 0.062 1 0.996117784887842 0 0.00388221511215776 1.12202621908576 1.21356686229264 0.374425433671843 1.02661237173425 1.62981383929902 1.26566782963216 -24.1574168156173 10.5151316487529 -18.2881165247607 7.87292415869889 -50.534910271715 12.5913946815517 -110.690782660366 9.49190514560791 -14.4981604804452 9.5993471211773 -270.451893843131 11.9578143097594 15321672101201.2 8.65243961912113 -0.00136044848655423 0.0413483618516217 -0.00098976914963817 0.0410888047711249 -0.00120548118733235 0.044355408354478 3.3436022404095 2084.052 0.883
30 0.1 0.1 0.5 0 500 -231.350950744819 0.201490280981555 12.3108752510522 13.1007026389696 0.948717948717949 0.744429587785248 0.0101951833530106 0.00000000000399680288865056 0.0500000000004578 0.117523609653725 -0.0016343737782624 0.0633257828883178 -0.125752908239365 0.122484160682841 0.947 0 0.0499999999999997 0.053 -0.00321278174870917 0.0633244643145285 -0.127328731805185 0.120903168307767 0.95 0 0.0499999999999997 0.05 0.000336480851949216 0.0633254339509712 -0.123781369691954 0.124454331395853 0.943 0 0.0499999999999997 0.057 -0.00245618872219 0.0633239508092725 -0.126571132308364 0.121658754863984 0.955 0 0.0499999999999997 0.045 0.00310304876355023 0.0633089582104909 -0.120982509329012 0.127188606856112 1 0 0.0499999999999982 0.062 1 0.996913081782754 0 0.00308691821724651 1.31183382611405 0.864598927353508 0.337287292682976 0.476551443814096 1.50166751629518 1.99350088012581 -21.9851563990802 7.83136720271045 -18.3575721321795 5.25528624727233 -56.5645059401576 17.3186161381456 2.33578458922493 7.93589901265211 -31.4530241093206 5.50416128807501 -151.045856433617 16.6627673145991 9781748200051.74 5.86472872446022 0.000662025287965675 0.0369883921142856 -0.000538243862337314 0.0363204611551022 0.000470652240054471 0.0396098929679428 3.54056118161036 2266.108 0.858
31 0.1 0.1 0.7 0 25 -1019402.57682903 5.84230009486486 -19.7479384956813 3.15345704993879 0.939072847682119 0.631267374126255 0.0248935257842407 0.0000000000000111022302462516 0.0500000000000012 0.0948745910577972 -0.00531571958127028 0.290318750159955 -0.574340469894783 0.563709030732242 0.943 0 0.05 0.06 -0.00433513838760931 0.290110813934368 -0.57295233369897 0.564282056923752 0.964 0 0.05 0.036 -0.0117840842720131 0.290238008257906 -0.580650580457509 0.557082411913483 0.958 0 0.05 0.048 -0.0115127591638866 0.290323572311376 -0.580546960894182 0.557521442566409 0.945 0 0.05 0.059 0.0673232050715942 0.288820435895952 -0.498764849284471 0.633411259427659 1 0 0.0499999999999999 0.05 1 0.939371856378488 0 0.0606281436215117 1.91328963209963 1.37879298432146 0.200050639317689 1.54821647070997 0.557638992801583 1.38922315978516 -83.1509816354694 17.4753972894738 -95.8629414714609 15.4068697635636 -155.923260853607 17.7158575152081 -425.758370453174 17.2132745041152 -2191.86249891867 18.2688852480076 -302.723782411768 12.5686192710485 112180866222362 19.7079727791061 -0.00415368392039577 0.16589118457301 0.0039115006223032 0.164726141492466 -0.0020454757590211 0.168405862768305 2.7249764817045 2167.06 0.755
